yearID,lgID,teamID,franchID,divID,Rank,G,Ghome,W,L,DivWin,WCWin,LgWin,WSWin,R,AB,H,2B,3B,HR,BB,SO,SB,CS,HBP,SF,RA,ER,ERA,CG,SHO,SV,IPouts,HA,HRA,BBA,SOA,E,DP,FP,name,park,attendance,BPF,PPF,teamIDBR,teamIDlahman45,teamIDretro
2004,NL,SLN,STL,C,1,162,81,105,57,Y,N,Y,N,855,5555,1544,319,24,214,548,1085,111,47,51,70,659,605,3.75,4,12,57,4361,1378,169,440,1041,97,154,0.985,St. Louis Cardinals,Busch Stadium II,3048427,100,99,STL,SLN,SLN
2004,AL,TBA,TBD,E,4,161,80,70,91,N,N,N,N,714,5483,1416,278,46,145,469,944,132,42,55,56,842,757,4.81,3,5,35,4251,1459,192,580,923,119,139,0.98,Tampa Bay Devil Rays,Tropicana Field,1274911,96,98,TBD,TBA,TBA
2004,AL,TEX,TEX,W,3,162,81,89,73,N,N,N,N,860,5615,1492,323,34,227,500,1099,69,36,61,57,794,724,4.53,5,9,52,4319,1536,182,547,979,117,152,0.981,Texas Rangers,The Ballpark at Arlington,2513685,108,109,TEX,TEX,TEX
2004,AL,TOR,TOR,E,5,161,81,67,94,N,N,N,N,719,5531,1438,290,34,145,513,1083,58,31,71,42,823,775,4.91,6,11,37,4263,1505,181,608,956,91,150,0.985,Toronto Blue Jays,Skydome,1900041,104,104,TOR,TOR,TOR
2005,NL,ARI,ARI,W,2,162,81,77,85,N,N,N,N,696,5550,1419,291,27,191,606,1094,67,26,55,45,856,783,4.84,6,10,45,4369,1580,193,537,1038,94,159,0.985,Arizona Diamondbacks,Bank One Ballpark,2059424,103,105,ARI,ARI,ARI
2005,NL,ATL,ATL,E,1,162,81,90,72,Y,N,N,N,769,5486,1453,308,37,184,534,1084,92,32,45,46,674,639,3.98,8,12,38,4331,1487,145,520,929,86,170,0.986,Atlanta Braves,Turner Field,2521167,101,100,ATL,ATL,ATL
2005,AL,BAL,BAL,E,4,162,81,74,88,N,N,N,N,729,5551,1492,296,27,189,447,902,83,37,54,42,800,724,4.56,2,9,38,4283,1458,180,580,1052,107,154,0.982,Baltimore Orioles,Oriole Park at Camden Yards,2624740,99,99,BAL,BAL,BAL
2005,AL,BOS,BOS,E,2,162,81,95,67,N,Y,N,N,910,5626,1579,339,21,199,653,1044,45,12,47,63,805,752,4.74,6,8,38,4287,1550,164,440,959,109,135,0.982,Boston Red Sox,Fenway Park II,2847888,104,104,BOS,BOS,BOS
2005,AL,CHA,CHW,C,1,162,81,99,63,Y,N,Y,Y,741,5529,1450,253,23,200,435,1002,137,67,79,49,645,592,3.61,9,10,54,4427,1392,167,459,1040,94,166,0.985,Chicago White Sox,U.S. Cellular Field,2342833,103,103,CHW,CHA,CHA
2005,NL,CHN,CHC,C,4,162,81,79,83,N,N,N,N,703,5584,1506,323,23,194,419,920,65,39,50,37,714,671,4.19,8,10,39,4320,1357,186,576,1256,101,136,0.983,Chicago Cubs,Wrigley Field,3099992,104,104,CHC,CHN,CHN
2005,NL,CIN,CIN,C,5,163,82,73,89,N,N,N,N,820,5565,1453,335,15,222,611,1303,72,23,62,39,889,820,5.15,2,1,31,4299,1657,219,492,955,104,133,0.983,Cincinnati Reds,Great American Ball Park,1943067,100,101,CIN,CIN,CIN
2005,AL,CLE,CLE,C,2,162,81,93,69,N,N,N,N,790,5609,1522,337,30,207,503,1093,62,36,54,50,642,582,3.61,6,10,51,4358,1363,157,413,1050,106,156,0.983,Cleveland Indians,Jacobs Field,2013763,96,96,CLE,CLE,CLE
2005,NL,COL,COL,W,5,162,81,67,95,N,N,N,N,740,5542,1477,280,34,150,509,1103,65,32,64,34,862,808,5.13,4,4,37,4256,1600,175,604,981,118,158,0.981,Colorado Rockies,Coors Field,1914389,112,113,COL,COL,COL
2005,AL,DET,DET,C,4,162,81,71,91,N,N,N,N,723,5602,1521,283,45,168,384,1038,66,28,53,52,787,719,4.51,7,2,37,4307,1504,193,461,907,110,171,0.982,Detroit Tigers,Comerica Park,2024431,98,98,DET,DET,DET
2005,NL,FLO,FLA,E,3,162,81,83,79,N,N,N,N,717,5502,1499,306,32,128,512,918,96,38,67,50,732,666,4.16,14,15,42,4327,1459,116,563,1125,103,177,0.983,Florida Marlins,Dolphin Stadium,1852608,94,94,FLA,FLO,FLO
2005,NL,HOU,HOU,C,2,163,81,89,73,N,Y,Y,N,693,5462,1400,281,32,161,481,1037,115,44,72,42,609,563,3.51,6,11,45,4329,1336,155,440,1164,89,146,0.985,Houston Astros,Minute Maid Park,2804760,101,100,HOU,HOU,HOU
2005,AL,KCA,KCR,C,5,162,81,56,106,N,N,N,N,701,5503,1445,289,34,126,424,1008,53,33,63,50,935,862,5.49,4,4,25,4240,1640,178,580,924,125,163,0.979,Kansas City Royals,Kauffman Stadium,1371181,99,101,KCR,KCA,KCA
2005,AL,LAA,ANA,W,1,162,81,95,67,Y,N,N,N,761,5624,1520,278,30,147,447,848,161,57,29,39,643,598,3.68,7,11,54,4393,1419,158,443,1126,87,139,0.986,Los Angeles Angels of Anaheim,Angel Stadium,3404686,98,97,LAA,ANA,ANA
2005,NL,LAN,LAD,W,4,162,81,71,91,N,N,N,N,685,5433,1374,284,21,149,541,1094,58,35,67,33,755,695,4.38,6,9,40,4282,1434,182,471,1004,106,141,0.983,Los Angeles Dodgers,Dodger Stadium,3603646,98,97,LAD,LAN,LAN
2005,NL,MIL,MIL,C,3,162,81,81,81,N,N,N,N,726,5448,1413,327,19,175,531,1162,79,34,73,38,697,635,3.97,7,6,46,4314,1382,169,569,1173,119,139,0.98,Milwaukee Brewers,Miller Park,2211023,101,101,MIL,ML4,MIL
2005,AL,MIN,MIN,C,3,162,81,83,79,N,N,N,N,688,5564,1441,269,32,134,485,978,102,44,59,42,662,604,3.71,9,8,44,4393,1458,169,348,965,102,171,0.984,Minnesota Twins,Hubert H Humphrey Metrodome,2034243,102,102,MIN,MIN,MIN
2005,AL,NYA,NYY,E,1,162,81,95,67,Y,N,N,N,886,5624,1552,259,16,229,637,989,84,27,73,43,789,718,4.52,8,14,46,4292,1495,164,463,985,95,151,0.984,New York Yankees,Yankee Stadium II,4090696,98,97,NYY,NYA,NYA
2005,NL,NYN,NYM,E,3,162,81,83,79,N,N,N,N,722,5505,1421,279,32,175,486,1075,153,40,48,38,648,599,3.76,8,11,38,4307,1390,135,491,1012,106,146,0.983,New York Mets,Shea Stadium,2829929,98,97,NYM,NYN,NYN
2005,AL,OAK,OAK,W,2,162,81,88,74,N,N,N,N,772,5627,1476,310,20,155,537,819,31,22,52,40,658,594,3.69,9,12,38,4351,1315,154,504,1075,88,166,0.986,Oakland Athletics,McAfee Coliseum,2109118,101,100,OAK,OAK,OAK
2005,NL,PHI,PHI,E,2,162,81,88,74,N,N,N,N,807,5542,1494,282,35,167,639,1083,116,27,56,46,726,672,4.21,4,6,40,4305,1379,189,487,1159,90,132,0.985,Philadelphia Phillies,Citizens Bank Park,2665304,105,104,PHI,PHI,PHI
2005,NL,PIT,PIT,C,6,162,81,67,95,N,N,N,N,680,5573,1445,292,38,139,471,1092,73,30,72,49,769,706,4.42,4,14,35,4308,1456,162,612,958,117,193,0.981,Pittsburgh Pirates,PNC Park,1817245,99,100,PIT,PIT,PIT
2005,NL,SDN,SDP,W,1,162,81,82,80,Y,N,N,N,684,5502,1416,269,39,130,600,977,99,44,49,48,726,668,4.13,4,8,45,4366,1452,146,503,1133,109,136,0.982,San Diego Padres,Petco Park,2869787,92,91,SDP,SDN,SDN
2005,AL,SEA,SEA,W,4,162,81,69,93,N,N,N,N,699,5507,1408,289,34,130,466,986,102,47,48,37,751,712,4.49,6,7,39,4283,1483,179,496,892,86,144,0.986,Seattle Mariners,Safeco Field,2725459,95,96,SEA,SEA,SEA
2005,NL,SFN,SFG,W,3,162,81,75,87,N,N,N,N,649,5462,1427,299,26,128,431,901,71,35,49,44,745,695,4.33,4,8,46,4333,1456,151,592,972,90,146,0.985,San Francisco Giants,SBC Park,3181023,101,101,SFG,SFN,SFN
2005,NL,SLN,STL,C,1,162,81,100,62,Y,N,N,N,805,5538,1494,287,26,170,534,947,83,36,62,35,634,560,3.49,15,14,48,4337,1399,153,443,974,100,196,0.984,St. Louis Cardinals,Busch Stadium II,3538988,101,100,STL,SLN,SLN
2005,AL,TBA,TBD,E,5,162,81,67,95,N,N,N,N,750,5552,1519,289,40,157,412,990,151,49,69,51,936,851,5.39,1,4,43,4265,1570,194,615,949,124,139,0.979,Tampa Bay Devil Rays,Tropicana Field,1141669,99,100,TBD,TBA,TBA
2005,AL,TEX,TEX,W,3,162,81,79,83,N,N,N,N,865,5716,1528,311,29,260,495,1112,67,15,48,32,858,794,4.96,2,6,46,4320,1589,159,522,932,108,149,0.982,Texas Rangers,Ameriquest Field,2525221,106,106,TEX,TEX,TEX
2005,AL,TOR,TOR,E,3,162,81,80,82,N,N,N,N,775,5581,1480,307,39,136,486,955,72,35,89,56,705,653,4.06,9,8,35,4341,1475,185,444,958,95,154,0.985,Toronto Blue Jays,Rogers Centre,2014995,102,102,TOR,TOR,TOR
2005,NL,WAS,WSN,E,5,162,81,81,81,N,N,N,N,639,5426,1367,311,32,117,491,1090,45,45,89,45,673,627,3.87,4,9,51,4374,1456,140,539,997,92,156,0.985,Washington Nationals,R.F.K. Stadium,2731993,95,96,WSN,MON,WAS
2006,NL,ARI,ARI,W,4,162,81,76,86,N,N,N,N,773,5645,1506,331,38,160,504,965,76,30,67,53,788,727,4.48,8,9,34,4379,1503,168,536,1115,104,172,0.983,Arizona Diamondbacks,Chase Field,2091685,105,105,ARI,ARI,ARI
2006,NL,ATL,ATL,E,3,162,81,79,83,N,N,N,N,849,5583,1510,312,26,222,526,1169,52,35,52,44,805,736,4.6,6,6,38,4324,1529,183,572,1049,99,146,0.984,Atlanta Braves,Turner Field,2550524,100,99,ATL,ATL,ATL
2006,AL,BAL,BAL,E,4,162,81,70,92,N,N,N,N,768,5610,1556,288,20,164,474,878,121,32,73,41,899,843,5.35,5,9,35,4257,1579,216,613,1016,102,156,0.983,Baltimore Orioles,Oriole Park at Camden Yards,2153139,99,100,BAL,BAL,BAL
2006,AL,BOS,BOS,E,3,162,81,86,76,N,N,N,N,820,5619,1510,327,16,192,672,1056,51,23,66,56,825,773,4.83,3,6,46,4324,1570,181,509,1070,66,174,0.989,Boston Red Sox,Fenway Park II,2930588,105,104,BOS,BOS,BOS
2006,AL,CHA,CHW,C,3,162,81,90,72,N,N,N,N,868,5657,1586,291,20,236,502,1056,93,48,58,57,794,743,4.61,5,11,46,4347,1534,200,433,1012,90,145,0.985,Chicago White Sox,U.S. Cellular Field,2957414,104,104,CHW,CHA,CHA
2006,NL,CHN,CHC,C,6,162,81,66,96,N,N,N,N,716,5587,1496,271,46,166,395,928,121,49,43,37,834,758,4.74,2,7,29,4317,1396,210,687,1250,106,122,0.982,Chicago Cubs,Wrigley Field,3123215,103,103,CHC,CHN,CHN
2006,NL,CIN,CIN,C,3,162,82,80,82,N,N,N,N,749,5515,1419,291,12,217,614,1192,124,33,59,38,801,725,4.51,9,10,36,4337,1576,213,464,1053,128,139,0.979,Cincinnati Reds,Great American Ball Park,2134607,104,104,CIN,CIN,CIN
2006,AL,CLE,CLE,C,4,162,81,78,84,N,N,N,N,870,5619,1576,351,27,196,556,1204,55,23,54,43,782,698,4.41,13,13,24,4270,1583,166,429,948,118,165,0.981,Cleveland Indians,Jacobs Field,1997995,99,98,CLE,CLE,CLE
2006,NL,COL,COL,W,4,162,81,76,86,N,N,N,N,813,5562,1504,325,54,157,561,1108,85,50,60,45,812,749,4.66,5,8,34,4342,1549,155,553,952,91,190,0.985,Colorado Rockies,Coors Field,2104362,109,109,COL,COL,COL
2006,AL,DET,DET,C,2,162,81,95,67,N,Y,Y,N,822,5642,1548,294,40,203,430,1133,60,40,45,36,675,618,3.84,3,16,46,4344,1420,160,489,1003,106,162,0.983,Detroit Tigers,Comerica Park,2595937,100,100,DET,DET,DET
2006,NL,FLO,FLA,E,4,162,81,78,84,N,N,N,N,758,5502,1454,309,42,182,497,1249,110,58,74,42,772,696,4.37,6,6,41,4300,1465,166,622,1088,126,166,0.979,Florida Marlins,Dolphin Stadium,1164134,95,96,FLA,FLO,FLO
2006,NL,HOU,HOU,C,2,162,81,82,80,N,N,N,N,735,5521,1407,275,27,174,585,1076,79,36,73,46,719,666,4.08,5,12,42,4406,1425,182,480,1160,80,164,0.987,Houston Astros,Minute Maid Park,3022763,100,99,HOU,HOU,HOU
2006,AL,KCA,KCR,C,5,162,81,62,100,N,N,N,N,757,5589,1515,335,37,124,474,1040,65,34,64,48,971,896,5.65,3,5,35,4279,1648,213,637,904,98,189,0.984,Kansas City Royals,Kauffman Stadium,1372638,101,103,KCR,KCA,KCA
2006,AL,LAA,ANA,W,2,162,81,89,73,N,N,N,N,766,5609,1539,309,29,159,486,914,148,57,42,53,732,652,4.04,5,12,50,4358,1410,158,471,1164,124,154,0.979,Los Angeles Angels of Anaheim,Angel Stadium,3406790,100,100,LAA,ANA,ANA
2006,NL,LAN,LAD,W,2,162,81,88,74,N,Y,N,N,820,5628,1552,307,58,153,601,959,128,49,51,48,751,686,4.23,1,10,40,4381,1524,152,492,1068,115,174,0.982,Los Angeles Dodgers,Dodger Stadium,3758545,101,100,LAD,LAN,LAN
2006,NL,MIL,MIL,C,4,162,81,75,87,N,N,N,N,730,5433,1400,301,20,180,502,1233,71,37,82,53,833,763,4.82,7,8,43,4277,1454,177,514,1145,117,126,0.98,Milwaukee Brewers,Miller Park,2335643,101,101,MIL,ML4,MIL
2006,AL,MIN,MIN,C,1,162,81,96,66,Y,N,N,N,801,5602,1608,275,34,143,490,872,101,42,50,55,683,632,3.95,1,6,40,4318,1490,182,356,1164,84,135,0.986,Minnesota Twins,Hubert H Humphrey Metrodome,2285018,98,98,MIN,MIN,MIN
2006,AL,NYA,NYY,E,1,162,81,97,65,Y,N,N,N,930,5651,1608,327,21,210,649,1053,139,35,72,49,767,708,4.41,5,8,43,4331,1463,170,496,1019,104,145,0.983,New York Yankees,Yankee Stadium II,4248067,101,99,NYY,NYA,NYA
2006,NL,NYN,NYM,E,1,162,81,97,65,Y,N,N,N,834,5558,1469,323,41,200,547,1071,146,35,62,47,731,673,4.14,5,12,43,4384,1402,180,527,1161,104,131,0.983,New York Mets,Shea Stadium,3379535,98,97,NYM,NYN,NYN
2006,AL,OAK,OAK,W,1,162,81,93,69,Y,N,N,N,771,5500,1429,266,22,175,650,976,61,20,50,56,727,679,4.21,5,11,54,4355,1525,162,529,1003,84,173,0.986,Oakland Athletics,McAfee Coliseum,1976625,97,97,OAK,OAK,OAK
2006,NL,PHI,PHI,E,2,162,81,85,77,N,N,N,N,865,5687,1518,294,41,216,626,1203,92,25,95,44,812,747,4.6,4,6,42,4381,1561,211,512,1138,104,153,0.983,Philadelphia Phillies,Citizens Bank Park,2701815,105,104,PHI,PHI,PHI
2006,NL,PIT,PIT,C,5,162,81,67,95,N,N,N,N,691,5558,1462,286,17,141,459,1200,68,23,89,49,797,720,4.52,2,10,39,4305,1545,156,620,1060,104,168,0.983,Pittsburgh Pirates,PNC Park,1861549,98,99,PIT,PIT,PIT
2006,NL,SDN,SDP,W,1,162,81,88,74,Y,N,N,N,731,5576,1465,298,38,161,564,1104,123,31,40,47,679,629,3.87,4,11,50,4391,1385,176,468,1097,92,138,0.985,San Diego Padres,Petco Park,2659757,91,90,SDP,SDN,SDN
2006,AL,SEA,SEA,W,4,162,81,78,84,N,N,N,N,756,5670,1540,266,42,172,404,974,106,37,63,38,792,739,4.6,6,6,47,4340,1500,183,560,1067,88,150,0.985,Seattle Mariners,Safeco Field,2481165,97,97,SEA,SEA,SEA
2006,NL,SFN,SFG,W,3,161,81,76,85,N,N,N,N,746,5472,1418,297,52,163,494,891,58,25,53,37,790,735,4.63,7,9,37,4289,1422,153,584,992,91,132,0.985,San Francisco Giants,AT&T Park,3130313,100,100,SFG,SFN,SFN
2006,NL,SLN,STL,C,1,161,80,83,78,Y,N,Y,Y,781,5522,1484,292,27,184,531,922,59,32,61,40,762,721,4.54,6,9,38,4289,1475,193,504,970,98,170,0.984,St. Louis Cardinals,Busch Stadium III,3407104,99,99,STL,SLN,SLN
2006,AL,TBA,TBD,E,5,162,81,61,101,N,N,N,N,689,5474,1395,267,33,190,441,1106,134,52,47,43,856,782,4.96,3,7,33,4261,1600,180,606,979,116,156,0.981,Tampa Bay Devil Rays,Tropicana Field,1368950,99,101,TBD,TBA,TBA
2006,AL,TEX,TEX,W,3,162,81,80,82,N,N,N,N,835,5659,1571,357,23,183,505,1061,53,24,40,50,784,731,4.6,3,8,42,4294,1558,162,496,972,98,174,0.984,Texas Rangers,Ameriquest Field,2388757,101,101,TEX,TEX,TEX
2006,AL,TOR,TOR,E,2,162,81,87,75,N,N,N,N,809,5596,1591,348,27,199,514,906,65,33,63,52,754,694,4.37,6,6,42,4285,1447,185,504,1076,99,157,0.984,Toronto Blue Jays,Rogers Centre,2302212,100,100,TOR,TOR,TOR
2006,NL,WAS,WSN,E,5,162,81,71,91,N,N,N,N,746,5495,1437,322,22,164,594,1156,123,62,69,49,872,803,5.03,1,3,32,4309,1535,193,584,960,131,123,0.978,Washington Nationals,R.F.K. Stadium,2153056,94,95,WSN,MON,WAS
2007,NL,ARI,ARI,W,1,162,81,90,72,Y,N,N,N,712,5398,1350,286,40,171,532,1111,109,24,57,58,732,662,4.13,7,12,51,4323,1446,169,546,1088,106,157,0.983,Arizona Diamondbacks,Chase Field,2325249,107,107,ARI,ARI,ARI
2007,NL,ATL,ATL,E,3,162,81,84,78,N,N,N,N,810,5689,1562,328,27,176,534,1149,64,30,49,47,733,665,4.11,1,6,36,4369,1442,172,537,1106,107,141,0.983,Atlanta Braves,Turner Field,2745207,98,98,ATL,ATL,ATL
2007,AL,BAL,BAL,E,4,162,81,69,93,N,N,N,N,756,5631,1529,306,30,142,500,939,144,42,47,47,868,827,5.17,4,9,30,4316,1491,161,696,1087,79,155,0.987,Baltimore Orioles,Oriole Park at Camden Yards,2164822,101,102,BAL,BAL,BAL
2007,AL,BOS,BOS,E,1,162,81,96,66,Y,N,Y,Y,867,5589,1561,352,35,166,689,1042,96,24,64,54,657,618,3.87,5,13,45,4316,1350,151,482,1149,81,145,0.986,Boston Red Sox,Fenway Park II,2970755,106,105,BOS,BOS,BOS
2007,AL,CHA,CHW,C,4,162,81,72,90,N,N,N,N,693,5441,1341,249,20,190,532,1149,78,45,52,35,839,763,4.77,9,9,42,4322,1556,174,499,1015,108,168,0.982,Chicago White Sox,U.S. Cellular Field,2684395,104,104,CHW,CHA,CHA
2007,NL,CHN,CHC,C,1,162,81,85,77,Y,N,N,N,752,5643,1530,340,28,151,500,1054,86,33,40,37,690,650,4.04,2,10,39,4340,1340,165,573,1211,94,134,0.984,Chicago Cubs,Wrigley Field,3252462,105,104,CHC,CHN,CHN
2007,NL,CIN,CIN,C,5,162,81,72,90,N,N,N,N,783,5607,1496,293,23,204,536,1113,97,31,66,46,853,796,4.94,6,7,34,4349,1605,198,482,1068,95,155,0.984,Cincinnati Reds,Great American Ball Park,2058593,104,104,CIN,CIN,CIN
2007,AL,CLE,CLE,C,1,162,80,96,66,Y,N,N,N,811,5604,1504,305,27,178,590,1202,72,41,80,59,704,658,4.05,9,9,49,4388,1519,146,410,1047,92,167,0.985,Cleveland Indians,Jacobs Field,2275912,101,100,CLE,CLE,CLE
2007,NL,COL,COL,W,2,163,82,90,73,N,Y,Y,N,860,5691,1591,313,36,171,622,1152,100,31,58,44,758,706,4.32,4,7,39,4416,1497,164,504,967,68,180,0.989,Colorado Rockies,Coors Field,2376250,107,108,COL,COL,COL
2007,AL,DET,DET,C,2,162,81,88,74,N,N,N,N,887,5757,1652,352,50,177,474,1054,103,30,56,45,797,735,4.57,1,9,44,4342,1498,174,566,1047,99,148,0.984,Detroit Tigers,Comerica Park,3047133,102,101,DET,DET,DET
2007,NL,FLO,FLA,E,5,162,81,71,91,N,N,N,N,790,5627,1504,340,38,201,521,1332,105,34,82,42,891,793,4.94,0,4,40,4331,1617,176,661,1142,137,159,0.977,Florida Marlins,Dolphin Stadium,1370511,97,98,FLA,FLO,FLO
2007,NL,HOU,HOU,C,4,162,81,73,89,N,N,N,N,723,5605,1457,293,30,167,547,1043,65,33,55,40,813,761,4.68,2,6,38,4394,1566,206,510,1109,103,128,0.983,Houston Astros,Minute Maid Park,3020405,100,100,HOU,HOU,HOU
2007,AL,KCA,KCR,C,5,162,81,69,93,N,N,N,N,706,5534,1447,300,46,102,428,1069,78,44,89,47,778,716,4.48,2,6,36,4312,1547,168,520,993,106,160,0.982,Kansas City Royals,Kauffman Stadium,1616867,100,101,KCR,KCA,KCA
2007,AL,LAA,ANA,W,1,162,81,94,68,Y,N,N,N,822,5554,1578,324,23,123,507,883,139,55,40,65,731,674,4.23,5,9,43,4305,1480,151,477,1156,101,154,0.983,Los Angeles Angels of Anaheim,Angel Stadium,3365632,101,100,LAA,ANA,ANA
2007,NL,LAN,LAD,W,4,162,81,82,80,N,N,N,N,735,5614,1544,276,35,129,511,864,137,50,41,55,727,677,4.2,4,6,43,4350,1443,146,518,1184,114,160,0.981,Los Angeles Dodgers,Dodger Stadium,3857036,101,100,LAD,LAN,LAN
2007,NL,MIL,MIL,C,2,162,81,83,79,N,N,N,N,801,5554,1455,310,37,231,501,1137,96,32,76,47,776,708,4.41,3,6,49,4333,1513,161,507,1174,109,144,0.982,Milwaukee Brewers,Miller Park,2869144,100,100,MIL,ML4,MIL
2007,AL,MIN,MIN,C,3,162,81,79,83,N,N,N,N,718,5522,1460,273,36,118,512,839,112,30,48,45,725,663,4.15,5,8,38,4310,1505,185,420,1094,95,151,0.984,Minnesota Twins,Hubert H Humphrey Metrodome,2296383,95,95,MIN,MIN,MIN
2007,AL,NYA,NYY,E,2,162,81,94,68,N,Y,N,N,968,5717,1656,326,32,201,637,991,123,40,78,54,777,724,4.49,1,5,34,4352,1498,150,578,1009,88,174,0.985,New York Yankees,Yankee Stadium II,4271083,101,100,NYY,NYA,NYA
2007,NL,NYN,NYM,E,2,162,81,88,74,N,N,N,N,804,5605,1543,294,27,177,549,981,200,46,54,58,750,687,4.26,2,10,39,4357,1415,165,570,1134,101,124,0.983,New York Mets,Shea Stadium,3853955,98,97,NYM,NYN,NYN
2007,AL,OAK,OAK,W,3,162,81,76,86,N,N,N,N,741,5577,1430,295,16,171,664,1119,52,20,49,56,758,689,4.28,4,9,36,4344,1468,138,530,1036,90,153,0.985,Oakland Athletics,McAfee Coliseum,1921844,94,94,OAK,OAK,OAK
2007,NL,PHI,PHI,E,1,162,81,89,73,Y,N,N,N,892,5688,1558,326,41,213,641,1205,138,19,90,52,821,767,4.73,5,5,42,4375,1555,198,558,1050,89,162,0.986,Philadelphia Phillies,Citizens Bank Park,3108325,104,103,PHI,PHI,PHI
2007,NL,PIT,PIT,C,6,162,81,68,94,N,N,N,N,724,5569,1463,322,31,148,463,1135,68,30,71,51,846,793,4.93,4,5,32,4343,1627,174,518,997,83,190,0.986,Pittsburgh Pirates,PNC Park,1749142,97,98,PIT,PIT,PIT
2007,NL,SDN,SDP,W,3,163,81,89,74,N,N,N,N,741,5612,1408,322,31,171,557,1229,55,24,49,44,666,611,3.7,1,20,45,4454,1406,119,474,1136,92,147,0.985,San Diego Padres,Petco Park,2790074,90,90,SDP,SDN,SDN
2007,AL,SEA,SEA,W,2,162,82,88,74,N,N,N,N,794,5684,1629,284,22,153,389,861,81,30,62,40,813,754,4.73,6,12,43,4303,1578,147,546,1020,90,167,0.985,Seattle Mariners,Safeco Field,2672223,96,97,SEA,SEA,SEA
2007,NL,SFN,SFG,W,5,162,81,71,91,N,N,N,N,683,5538,1407,267,37,131,532,907,119,33,39,36,720,677,4.19,5,10,37,4361,1442,133,593,1057,88,148,0.986,San Francisco Giants,AT&T Park,3223215,101,101,SFG,SFN,SFN
2007,NL,SLN,STL,C,3,162,81,78,84,N,N,N,N,725,5529,1513,279,13,141,506,909,56,33,54,54,829,741,4.65,2,8,34,4307,1514,168,509,945,121,155,0.98,St. Louis Cardinals,Busch Stadium III,3552180,99,99,STL,SLN,SLN
2007,AL,TBA,TBD,E,5,162,81,66,96,N,N,N,N,782,5593,1500,291,36,187,545,1324,131,48,53,52,944,879,5.53,2,2,28,4289,1649,199,568,1194,117,155,0.98,Tampa Bay Devil Rays,Tropicana Field,1387603,98,100,TBD,TBA,TBA
2007,AL,TEX,TEX,W,4,162,81,75,87,N,N,N,N,816,5555,1460,298,36,179,503,1224,88,25,56,42,844,755,4.75,0,6,42,4290,1525,155,668,976,124,179,0.98,Texas Rangers,Rangers Ballpark in Arlington,2353862,101,101,TEX,TEX,TEX
2007,AL,TOR,TOR,E,3,162,81,83,79,N,N,N,N,753,5536,1434,344,24,165,533,1044,57,22,47,48,699,644,4,11,9,44,4346,1383,157,479,1067,102,160,0.984,Toronto Blue Jays,Rogers Centre,2360644,100,99,TOR,TOR,TOR
2007,NL,WAS,WSN,E,4,162,81,73,89,N,N,N,N,673,5520,1415,309,31,123,524,1128,69,23,53,41,783,736,4.58,0,6,46,4340,1502,187,580,931,109,153,0.982,Washington Nationals,R.F.K. Stadium,1943812,94,95,WSN,MON,WAS
2008,NL,ARI,ARI,W,2,162,81,82,80,N,N,N,N,720,5409,1355,318,47,159,587,1287,58,23,49,43,706,635,3.98,6,9,39,4304,1403,147,451,1229,113,137,0.981,Arizona Diamondbacks,Chase Field,2509924,108,108,ARI,ARI,ARI
2008,NL,ATL,ATL,E,4,162,81,72,90,N,N,N,N,753,5604,1514,316,33,130,618,1023,58,27,42,34,778,714,4.46,2,7,26,4322,1439,156,586,1076,107,149,0.983,Atlanta Braves,Turner Field,2532834,98,98,ATL,ATL,ATL
2008,AL,BAL,BAL,E,5,161,81,68,93,N,N,N,N,782,5559,1486,322,30,172,533,990,81,37,42,48,869,810,5.13,4,4,35,4266,1538,184,687,922,100,163,0.983,Baltimore Orioles,Oriole Park at Camden Yards,1950075,101,102,BAL,BAL,BAL
2008,AL,BOS,BOS,E,2,162,81,95,67,N,Y,N,N,845,5596,1565,353,33,173,646,1068,120,35,70,62,694,645,4.01,5,16,47,4339,1369,147,548,1185,85,149,0.986,Boston Red Sox,Fenway Park II,3048250,108,106,BOS,BOS,BOS
2008,AL,CHA,CHW,C,1,163,82,89,74,Y,N,N,N,811,5553,1458,296,13,235,540,1016,67,34,63,47,729,658,4.06,4,10,34,4373,1471,156,460,1147,108,155,0.983,Chicago White Sox,U.S. Cellular Field,2500648,105,105,CHW,CHA,CHA
2008,NL,CHN,CHC,C,1,161,81,97,64,Y,N,N,N,855,5588,1552,329,21,184,636,1186,87,34,50,45,671,624,3.87,2,8,44,4352,1329,160,548,1264,99,118,0.983,Chicago Cubs,Wrigley Field,3300200,108,107,CHC,CHN,CHN
2008,NL,CIN,CIN,C,5,162,81,74,88,N,N,N,N,704,5465,1351,269,24,187,560,1125,85,47,50,41,800,729,4.55,2,6,34,4327,1542,201,557,1227,114,156,0.981,Cincinnati Reds,Great American Ball Park,2058632,102,103,CIN,CIN,CIN
2008,AL,CLE,CLE,C,3,162,81,81,81,N,N,N,N,805,5543,1455,339,22,171,560,1213,77,29,103,49,761,711,4.45,10,13,31,4311,1530,170,444,986,94,182,0.985,Cleveland Indians,Jacobs Field,2169760,98,98,CLE,CLE,CLE
2008,NL,COL,COL,W,3,162,81,74,88,N,N,N,N,747,5557,1462,310,28,160,570,1209,141,37,57,38,822,766,4.77,3,8,36,4338,1547,148,562,1041,96,176,0.985,Colorado Rockies,Coors Field,2650218,109,109,COL,COL,COL
